player_id,end_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
gonzalu01,2008,1921,6873.0,1112.0,1974.0,455.0,41.0,295.0,1107.0,70.0,43.0,936.0,857.0,121.0,82.0,4.0,70.0,162.0
humphte01,1979,185,435.0,30.0,95.0,15.0,1.0,3.0,43.0,1.0,2.0,28.0,72.0,0.0,6.0,10.0,6.0,11.0
saenzol01,2007,631,1394.0,183.0,366.0,88.0,4.0,62.0,234.0,2.0,3.0,126.0,303.0,7.0,41.0,1.0,19.0,42.0
linceti01,2015,82,122.0,5.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,70.0,0.0,0.0,14.0,0.0,2.0
smithoz01,1996,1691,6120.0,864.0,1689.0,284.0,43.0,22.0,571.0,374.0,90.0,744.0,355.0,51.0,18.0,120.0,47.0,108.0
higgibo02,2005,537,1928.0,259.0,497.0,89.0,15.0,53.0,251.0,45.0,27.0,251.0,272.0,14.0,18.0,5.0,26.0,38.0
bartlja01,2014,306,1108.0,143.0,266.0,54.0,6.0,6.0,91.0,34.0,16.0,105.0,211.0,1.0,11.0,18.0,10.0,25.0
fordda01,1985,376,1369.0,173.0,352.0,71.0,8.0,36.0,152.0,17.0,7.0,89.0,227.0,5.0,12.0,12.0,10.0,40.0
tejadmi01,2013,1397,5486.0,754.0,1616.0,319.0,12.0,178.0,804.0,46.0,18.0,319.0,602.0,56.0,74.0,7.0,53.0,205.0
daviser01,2001,986,3202.0,507.0,848.0,156.0,10.0,140.0,521.0,137.0,34.0,424.0,837.0,24.0,26.0,1.0,29.0,71.0
milnejo01,1982,605,1435.0,183.0,368.0,60.0,7.0,49.0,217.0,17.0,10.0,227.0,160.0,24.0,2.0,2.0,17.0,29.0
finlest01,2007,1803,6595.0,1061.0,1780.0,340.0,77.0,267.0,919.0,171.0,66.0,641.0,971.0,53.0,40.0,30.0,56.0,112.0
josefe01,2003,159,462.0,68.0,133.0,30.0,1.0,15.0,71.0,10.0,13.0,49.0,104.0,7.0,0.0,0.0,5.0,13.0
evereca01,2006,923,3348.0,493.0,922.0,174.0,17.0,158.0,583.0,63.0,28.0,302.0,673.0,30.0,71.0,7.0,37.0,54.0
oestero01,1990,751,2448.0,246.0,647.0,116.0,15.0,15.0,176.0,25.0,11.0,217.0,397.0,56.0,2.0,25.0,11.0,68.0
pagnoto01,1998,419,1409.0,128.0,354.0,76.0,3.0,31.0,169.0,5.0,2.0,90.0,222.0,13.0,4.0,6.0,13.0,34.0
phillmi01,1983,174,319.0,29.0,71.0,10.0,2.0,1.0,18.0,1.0,1.0,24.0,47.0,3.0,1.0,2.0,3.0,17.0
strando01,1998,370,850.0,87.0,201.0,40.0,5.0,17.0,105.0,2.0,5.0,70.0,171.0,10.0,6.0,9.0,6.0,15.0
anderga01,2010,1500,5780.0,729.0,1671.0,357.0,21.0,215.0,972.0,46.0,25.0,290.0,842.0,73.0,4.0,2.0,66.0,119.0
karroer01,2004,1026,3698.0,442.0,1000.0,187.0,3.0,161.0,596.0,43.0,21.0,337.0,687.0,10.0,20.0,0.0,45.0,95.0
milleco01,2013,127,291.0,23.0,57.0,16.0,0.0,5.0,41.0,0.0,0.0,25.0,65.0,0.0,5.0,4.0,2.0,8.0
pasquda01,1994,316,881.0,121.0,205.0,50.0,7.0,31.0,123.0,2.0,5.0,124.0,203.0,6.0,4.0,3.0,7.0,17.0
uptonju01,2015,453,1666.0,256.0,436.0,87.0,7.0,82.0,253.0,35.0,10.0,203.0,491.0,10.0,15.0,1.0,17.0,32.0
helmswe01,2011,880,1791.0,174.0,466.0,103.0,11.0,35.0,247.0,1.0,9.0,145.0,437.0,7.0,31.0,11.0,25.0,59.0
germaes01,2011,132,286.0,50.0,75.0,19.0,3.0,1.0,31.0,13.0,4.0,26.0,52.0,1.0,1.0,4.0,4.0,5.0
prattto02,2006,521,1211.0,155.0,308.0,63.0,2.0,38.0,169.0,6.0,0.0,168.0,341.0,15.0,25.0,6.0,12.0,30.0
blausje01,1999,829,2753.0,454.0,723.0,127.0,18.0,73.0,306.0,40.0,19.0,376.0,580.0,12.0,75.0,22.0,30.0,55.0
hidalri01,2005,373,1345.0,201.0,352.0,81.0,7.0,69.0,213.0,14.0,13.0,128.0,307.0,16.0,17.0,0.0,12.0,37.0
martipe02,2009,291,188.0,9.0,18.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,79.0,0.0,0.0,26.0,0.0,1.0
decindo01,1987,1156,4150.0,585.0,1077.0,224.0,20.0,175.0,662.0,35.0,28.0,464.0,632.0,46.0,14.0,19.0,54.0,137.0
canoro01,2015,793,3074.0,449.0,940.0,206.0,11.0,123.0,480.0,30.0,14.0,268.0,452.0,62.0,34.0,0.0,22.0,103.0
trevial01,1990,498,1185.0,137.0,290.0,75.0,3.0,21.0,131.0,11.0,5.0,107.0,174.0,10.0,13.0,14.0,8.0,35.0
obriech01,2000,598,1667.0,160.0,375.0,89.0,1.0,48.0,196.0,1.0,8.0,155.0,286.0,10.0,48.0,18.0,16.0,44.0
nolasri01,2015,101,111.0,7.0,15.0,5.0,0.0,0.0,9.0,0.0,0.0,10.0,56.0,0.0,0.0,18.0,0.0,1.0
crispco01,2015,799,2919.0,445.0,752.0,141.0,30.0,68.0,312.0,195.0,35.0,320.0,416.0,8.0,3.0,28.0,32.0,48.0
tatisfe01,2010,339,909.0,103.0,237.0,53.0,6.0,25.0,124.0,9.0,2.0,81.0,189.0,7.0,15.0,5.0,7.0,30.0
diazma01,1995,152,369.0,39.0,101.0,17.0,3.0,3.0,41.0,1.0,0.0,15.0,31.0,0.0,2.0,8.0,6.0,11.0
sierrru01,2006,1277,4501.0,579.0,1159.0,232.0,22.0,167.0,736.0,68.0,23.0,357.0,710.0,63.0,0.0,0.0,68.0,113.0
steinbi02,1985,556,1504.0,149.0,406.0,71.0,9.0,22.0,177.0,6.0,8.0,103.0,202.0,14.0,6.0,15.0,19.0,43.0
cromawa01,1991,594,1943.0,224.0,548.0,109.0,14.0,38.0,237.0,22.0,17.0,217.0,217.0,58.0,6.0,7.0,16.0,56.0
mcgrifr01,2004,1729,6285.0,917.0,1803.0,323.0,15.0,337.0,1139.0,47.0,27.0,848.0,1252.0,114.0,26.0,0.0,51.0,173.0
ziskri01,1983,875,3138.0,396.0,877.0,126.0,11.0,138.0,468.0,6.0,13.0,316.0,534.0,33.0,10.0,7.0,26.0,85.0
wilforo01,1987,350,997.0,91.0,226.0,34.0,6.0,16.0,98.0,9.0,9.0,63.0,146.0,4.0,4.0,24.0,7.0,8.0
cuddymi01,2015,1061,3938.0,576.0,1106.0,235.0,30.0,141.0,576.0,57.0,12.0,365.0,749.0,24.0,32.0,0.0,23.0,135.0
sanchre01,2005,993,3220.0,378.0,887.0,124.0,24.0,10.0,277.0,37.0,20.0,144.0,347.0,9.0,23.0,59.0,25.0,97.0
wilsowi02,1994,1585,5761.0,816.0,1604.0,215.0,110.0,31.0,438.0,418.0,88.0,334.0,886.0,18.0,43.0,36.0,27.0,77.0
eisenji01,1998,1330,3752.0,470.0,1096.0,205.0,37.0,46.0,444.0,102.0,37.0,303.0,404.0,44.0,7.0,22.0,37.0,71.0
willima04,2003,1184,4572.0,704.0,1292.0,241.0,19.0,257.0,842.0,29.0,13.0,326.0,807.0,55.0,31.0,0.0,44.0,126.0
winnihe01,1992,287,563.0,64.0,134.0,22.0,7.0,5.0,35.0,16.0,13.0,35.0,124.0,2.0,0.0,4.0,1.0,5.0
delgaca01,2009,1520,5524.0,976.0,1572.0,365.0,12.0,368.0,1179.0,10.0,4.0,882.0,1262.0,158.0,141.0,0.0,72.0,119.0
mahleri01,1991,256,421.0,29.0,67.0,13.0,0.0,0.0,28.0,0.0,0.0,14.0,87.0,0.0,2.0,50.0,2.0,9.0
sweenmi01,2010,915,3304.0,467.0,971.0,215.0,3.0,145.0,573.0,33.0,14.0,338.0,406.0,55.0,37.0,2.0,36.0,84.0
morneju01,2015,755,2815.0,363.0,796.0,176.0,10.0,108.0,437.0,1.0,3.0,287.0,489.0,38.0,26.0,0.0,35.0,66.0
jonesra01,1982,107,175.0,10.0,24.0,2.0,0.0,0.0,5.0,1.0,0.0,5.0,63.0,0.0,0.0,17.0,1.0,1.0
harenda01,2015,236,285.0,22.0,63.0,16.0,0.0,2.0,30.0,0.0,0.0,13.0,87.0,0.0,1.0,33.0,3.0,5.0
kellyro01,2000,699,2520.0,367.0,753.0,131.0,18.0,68.0,327.0,84.0,36.0,149.0,422.0,7.0,30.0,3.0,24.0,64.0
shiplcr01,1998,503,1185.0,140.0,326.0,58.0,6.0,19.0,126.0,33.0,16.0,43.0,165.0,6.0,15.0,13.0,9.0,25.0
wallide01,1992,954,2227.0,289.0,594.0,116.0,17.0,40.0,276.0,28.0,10.0,224.0,234.0,20.0,3.0,6.0,19.0,51.0
buechst01,1995,575,1983.0,222.0,506.0,85.0,10.0,61.0,275.0,3.0,9.0,203.0,391.0,18.0,23.0,22.0,12.0,45.0
henderi01,2003,2290,8045.0,1709.0,2205.0,381.0,37.0,246.0,844.0,913.0,197.0,1670.0,1278.0,40.0,78.0,14.0,51.0,132.0
nixla01,2013,488,1040.0,120.0,254.0,66.0,4.0,40.0,131.0,3.0,4.0,80.0,288.0,11.0,3.0,2.0,8.0,14.0
murphdw01,1989,632,1930.0,293.0,469.0,67.0,8.0,83.0,267.0,16.0,17.0,325.0,445.0,14.0,11.0,21.0,19.0,40.0
rogerst01,1985,211,443.0,31.0,65.0,7.0,1.0,0.0,20.0,0.0,1.0,31.0,145.0,0.0,1.0,57.0,0.0,3.0
butersa01,1988,135,295.0,25.0,62.0,13.0,2.0,5.0,36.0,0.0,0.0,30.0,41.0,3.0,0.0,5.0,3.0,13.0
mcgloly01,1982,172,150.0,14.0,30.0,9.0,0.0,0.0,4.0,0.0,0.0,6.0,22.0,0.0,0.0,12.0,0.0,7.0
younger01,2006,1031,3713.0,581.0,1029.0,220.0,16.0,46.0,289.0,266.0,96.0,384.0,281.0,5.0,48.0,56.0,26.0,89.0
marreel01,2006,240,588.0,77.0,148.0,33.0,5.0,25.0,94.0,10.0,2.0,56.0,137.0,2.0,4.0,5.0,12.0,8.0
quirkja01,1992,683,1621.0,140.0,383.0,67.0,5.0,32.0,180.0,2.0,13.0,148.0,318.0,12.0,14.0,20.0,15.0,40.0
nixonot01,1999,1329,4465.0,744.0,1233.0,126.0,24.0,8.0,284.0,515.0,147.0,524.0,593.0,10.0,5.0,54.0,25.0,67.0
capuach01,2015,180,153.0,6.0,11.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,77.0,0.0,0.0,23.0,1.0,1.0
johnsch04,2005,575,1823.0,241.0,461.0,119.0,0.0,88.0,315.0,5.0,4.0,228.0,486.0,12.0,11.0,5.0,18.0,42.0
brockgr01,1991,376,1164.0,144.0,284.0,59.0,1.0,26.0,158.0,17.0,6.0,163.0,151.0,34.0,8.0,8.0,13.0,28.0
corcoti01,1986,214,397.0,42.0,110.0,19.0,2.0,5.0,58.0,0.0,1.0,68.0,47.0,10.0,1.0,2.0,9.0,12.0
boggswa01,1999,1568,5851.0,931.0,1832.0,360.0,38.0,62.0,603.0,14.0,22.0,890.0,491.0,130.0,16.0,6.0,67.0,155.0
welchbo01,1994,346,261.0,11.0,34.0,1.0,0.0,1.0,16.0,0.0,0.0,16.0,75.0,0.0,1.0,28.0,0.0,3.0
walbema01,2003,241,658.0,58.0,143.0,19.0,2.0,10.0,43.0,2.0,5.0,39.0,108.0,1.0,5.0,6.0,2.0,19.0
wardda01,2008,478,1042.0,126.0,277.0,68.0,3.0,41.0,182.0,0.0,3.0,112.0,179.0,25.0,6.0,0.0,16.0,41.0
griffke01,1991,1392,4692.0,673.0,1360.0,239.0,37.0,115.0,586.0,97.0,46.0,434.0,559.0,44.0,11.0,14.0,44.0,73.0
hamelco01,2015,126,229.0,12.0,45.0,6.0,1.0,1.0,10.0,0.0,2.0,5.0,96.0,0.0,2.0,32.0,0.0,2.0
fasansa01,2008,175,441.0,47.0,101.0,22.0,0.0,17.0,45.0,0.0,1.0,21.0,139.0,0.0,15.0,6.0,1.0,11.0
baileho02,2015,57,103.0,6.0,15.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,37.0,0.0,1.0,19.0,0.0,3.0
justida01,2002,953,3318.0,550.0,934.0,179.0,10.0,175.0,598.0,25.0,18.0,545.0,597.0,46.0,7.0,0.0,37.0,76.0
aguaylu01,1989,302,676.0,70.0,147.0,26.0,3.0,23.0,55.0,3.0,3.0,50.0,151.0,4.0,11.0,7.0,8.0,18.0
greenwi01,2000,321,921.0,121.0,208.0,41.0,3.0,37.0,132.0,11.0,3.0,125.0,215.0,4.0,5.0,0.0,6.0,18.0
hamilda02,2001,810,2923.0,461.0,841.0,140.0,23.0,34.0,258.0,68.0,34.0,349.0,331.0,13.0,12.0,40.0,19.0,49.0
chalkda01,1981,171,436.0,36.0,102.0,19.0,1.0,3.0,38.0,3.0,3.0,51.0,43.0,0.0,3.0,11.0,4.0,13.0
lindad01,2015,481,1578.0,205.0,448.0,96.0,5.0,60.0,239.0,1.0,0.0,174.0,312.0,20.0,2.0,0.0,10.0,45.0
brunato01,1994,1042,3524.0,435.0,856.0,175.0,22.0,138.0,535.0,44.0,51.0,449.0,703.0,26.0,17.0,5.0,43.0,79.0
krukjo01,1995,414,1456.0,234.0,459.0,87.0,9.0,31.0,216.0,13.0,9.0,271.0,259.0,22.0,1.0,0.0,19.0,36.0
bicheda01,2001,1139,4478.0,697.0,1392.0,289.0,16.0,215.0,876.0,98.0,48.0,267.0,688.0,22.0,27.0,1.0,48.0,135.0
rivermi01,1984,1011,3966.0,565.0,1194.0,185.0,39.0,56.0,377.0,141.0,56.0,146.0,302.0,13.0,15.0,37.0,30.0,28.0
fletcda01,2002,873,2832.0,294.0,781.0,157.0,4.0,101.0,425.0,2.0,3.0,175.0,287.0,22.0,38.0,5.0,31.0,99.0
blakeca01,2011,912,3244.0,459.0,858.0,187.0,15.0,120.0,454.0,21.0,20.0,328.0,756.0,33.0,52.0,18.0,35.0,75.0
valdeis01,2005,150,102.0,8.0,18.0,6.0,0.0,1.0,9.0,1.0,0.0,4.0,29.0,0.0,0.0,16.0,1.0,1.0
drabedo01,1998,213,336.0,21.0,58.0,9.0,1.0,1.0,26.0,0.0,0.0,6.0,91.0,0.0,2.0,37.0,1.0,4.0
dunstsh01,2002,1056,3159.0,396.0,885.0,160.0,32.0,89.0,378.0,102.0,40.0,92.0,495.0,11.0,31.0,37.0,31.0,62.0
schofdi02,1996,632,1943.0,232.0,445.0,61.0,11.0,13.0,150.0,42.0,22.0,247.0,352.0,9.0,17.0,53.0,9.0,25.0
espinal01,1997,723,1873.0,192.0,464.0,79.0,8.0,22.0,150.0,10.0,14.0,60.0,245.0,0.0,14.0,45.0,13.0,50.0
headlch01,2015,432,1570.0,188.0,394.0,84.0,4.0,37.0,161.0,15.0,9.0,169.0,399.0,8.0,27.0,0.0,7.0,43.0
kileda01,2002,187,378.0,22.0,56.0,13.0,0.0,1.0,23.0,0.0,0.0,27.0,160.0,0.0,3.0,43.0,0.0,7.0
werthja01,2015,1044,3731.0,608.0,1027.0,212.0,12.0,165.0,546.0,99.0,15.0,527.0,937.0,28.0,47.0,0.0,37.0,63.0
breamsi01,1994,545,1400.0,144.0,370.0,82.0,4.0,45.0,219.0,18.0,14.0,171.0,209.0,16.0,3.0,14.0,15.0,25.0
leachri01,1990,373,807.0,103.0,226.0,53.0,3.0,6.0,87.0,2.0,5.0,96.0,105.0,12.0,5.0,4.0,3.0,20.0
thomeji01,2012,2043,6775.0,1268.0,1853.0,356.0,14.0,519.0,1415.0,5.0,10.0,1437.0,2124.0,153.0,51.0,0.0,61.0,123.0
wardtu01,2001,328,697.0,87.0,185.0,39.0,5.0,20.0,110.0,15.0,8.0,79.0,102.0,4.0,8.0,12.0,12.0,14.0
rodrihe02,2002,395,1257.0,176.0,335.0,71.0,2.0,77.0,236.0,4.0,9.0,150.0,339.0,15.0,4.0,0.0,9.0,20.0
turneje01,1983,238,429.0,50.0,108.0,8.0,0.0,13.0,53.0,9.0,7.0,36.0,68.0,7.0,2.0,2.0,4.0,5.0
huntebr01,2000,263,433.0,53.0,98.0,26.0,2.0,18.0,66.0,1.0,3.0,58.0,102.0,2.0,5.0,8.0,2.0,12.0
zaungr01,2010,842,2478.0,311.0,631.0,145.0,3.0,68.0,323.0,7.0,13.0,335.0,399.0,18.0,21.0,7.0,23.0,64.0
borgmgl01,1980,112,280.0,30.0,59.0,9.0,1.0,5.0,37.0,1.0,0.0,44.0,37.0,0.0,0.0,5.0,5.0,4.0
gwynnch01,1996,309,532.0,61.0,139.0,21.0,6.0,6.0,58.0,0.0,3.0,47.0,92.0,6.0,2.0,2.0,3.0,15.0
puckeki01,1995,859,3400.0,529.0,1061.0,217.0,19.0,111.0,579.0,50.0,27.0,263.0,477.0,60.0,30.0,12.0,33.0,100.0
stewash01,2008,898,3644.0,525.0,1079.0,201.0,24.0,71.0,364.0,75.0,31.0,316.0,412.0,13.0,40.0,5.0,27.0,82.0
bochybr01,1987,186,406.0,50.0,95.0,19.0,1.0,20.0,61.0,1.0,2.0,34.0,95.0,5.0,0.0,4.0,2.0,9.0
cartejo01,1998,1489,5766.0,792.0,1457.0,299.0,34.0,280.0,1019.0,117.0,38.0,397.0,962.0,69.0,66.0,3.0,82.0,98.0
mauerjo01,2015,757,2843.0,398.0,853.0,185.0,9.0,47.0,358.0,14.0,10.0,375.0,476.0,62.0,10.0,2.0,20.0,92.0
rayjo01,1990,545,2135.0,238.0,622.0,111.0,13.0,21.0,257.0,16.0,9.0,135.0,158.0,11.0,4.0,17.0,29.0,56.0
jeffere01,1999,281,891.0,119.0,273.0,62.0,3.0,26.0,115.0,1.0,2.0,62.0,187.0,7.0,10.0,1.0,4.0,33.0
joynewa01,2001,1187,3919.0,518.0,1135.0,239.0,15.0,90.0,588.0,32.0,30.0,510.0,494.0,59.0,18.0,10.0,45.0,91.0
phillbr01,2015,1166,4615.0,631.0,1279.0,223.0,24.0,133.0,618.0,123.0,51.0,290.0,655.0,23.0,54.0,23.0,43.0,127.0
thompry01,2002,125,238.0,36.0,60.0,18.0,2.0,12.0,45.0,1.0,1.0,15.0,65.0,0.0,3.0,0.0,0.0,10.0
brownje01,1995,365,1097.0,133.0,302.0,46.0,6.0,9.0,106.0,11.0,4.0,139.0,100.0,3.0,7.0,30.0,11.0,28.0
hillma01,1986,375,794.0,71.0,169.0,27.0,2.0,14.0,72.0,0.0,3.0,67.0,118.0,7.0,4.0,23.0,4.0,31.0
estessh01,2008,156,235.0,23.0,34.0,6.0,2.0,2.0,9.0,1.0,0.0,7.0,66.0,0.0,0.0,36.0,2.0,3.0
iorgda01,1986,305,615.0,53.0,148.0,38.0,5.0,8.0,76.0,1.0,2.0,35.0,69.0,8.0,1.0,0.0,11.0,23.0
howarda02,1999,178,346.0,42.0,81.0,13.0,2.0,4.0,31.0,2.0,4.0,29.0,80.0,6.0,3.0,6.0,2.0,3.0
penabr01,2015,434,1344.0,92.0,352.0,67.0,2.0,14.0,115.0,4.0,6.0,76.0,150.0,3.0,6.0,6.0,16.0,38.0
leetr01,2006,250,766.0,90.0,189.0,34.0,4.0,23.0,82.0,12.0,6.0,78.0,142.0,6.0,3.0,0.0,2.0,17.0
brohaja01,1980,219,635.0,77.0,158.0,28.0,3.0,4.0,57.0,1.0,7.0,58.0,37.0,6.0,0.0,9.0,8.0,21.0
clinege01,1979,336,924.0,110.0,254.0,34.0,7.0,3.0,96.0,16.0,14.0,62.0,106.0,3.0,6.0,13.0,8.0,29.0
grievto01,1979,291,898.0,87.0,216.0,36.0,3.0,29.0,119.0,5.0,2.0,61.0,200.0,7.0,7.0,10.0,8.0,25.0
gladdda01,1993,587,2229.0,307.0,598.0,100.0,21.0,39.0,236.0,75.0,32.0,136.0,294.0,6.0,21.0,20.0,22.0,60.0
hallbi03,2012,427,1276.0,152.0,284.0,67.0,5.0,44.0,152.0,19.0,11.0,114.0,418.0,4.0,6.0,3.0,9.0,22.0
mcraebr01,1999,603,2141.0,323.0,542.0,117.0,19.0,61.0,236.0,76.0,37.0,275.0,344.0,13.0,32.0,10.0,14.0,37.0
stearjo01,1984,281,961.0,121.0,271.0,63.0,5.0,5.0,98.0,37.0,12.0,91.0,78.0,5.0,3.0,14.0,12.0,23.0
gomezch02,2008,830,2322.0,255.0,633.0,116.0,9.0,28.0,235.0,15.0,13.0,164.0,288.0,8.0,17.0,33.0,19.0,68.0
caminke01,2001,1066,3796.0,623.0,1071.0,227.0,6.0,195.0,688.0,61.0,25.0,521.0,758.0,74.0,20.0,1.0,49.0,88.0
ordonma01,2011,1059,3979.0,579.0,1240.0,240.0,11.0,145.0,669.0,21.0,19.0,391.0,516.0,19.0,21.0,0.0,35.0,135.0
weeksri01,2015,734,2525.0,385.0,628.0,132.0,14.0,99.0,281.0,48.0,18.0,286.0,702.0,5.0,68.0,1.0,8.0,44.0
woodwch01,2011,308,639.0,67.0,144.0,28.0,2.0,7.0,56.0,3.0,1.0,56.0,162.0,3.0,5.0,11.0,7.0,8.0
boonebr01,2005,1144,4426.0,663.0,1203.0,245.0,18.0,190.0,717.0,75.0,37.0,390.0,850.0,26.0,43.0,29.0,44.0,114.0
summech01,1984,330,713.0,100.0,189.0,35.0,1.0,25.0,115.0,5.0,5.0,98.0,127.0,10.0,12.0,2.0,8.0,19.0
bannial01,1985,525,1603.0,223.0,434.0,83.0,12.0,14.0,159.0,65.0,19.0,166.0,180.0,9.0,5.0,21.0,12.0,22.0
mcdonjo03,2014,815,1811.0,200.0,424.0,79.0,9.0,24.0,177.0,28.0,15.0,92.0,276.0,5.0,15.0,42.0,14.0,36.0
lankfra01,2004,990,3151.0,552.0,866.0,206.0,22.0,155.0,523.0,115.0,39.0,500.0,928.0,45.0,21.0,3.0,33.0,52.0
morriha02,2000,757,2399.0,321.0,725.0,152.0,14.0,42.0,312.0,18.0,9.0,209.0,338.0,32.0,16.0,18.0,22.0,70.0
scottto01,1984,678,2141.0,242.0,536.0,86.0,21.0,13.0,186.0,101.0,46.0,126.0,333.0,20.0,8.0,15.0,21.0,37.0
waltoje01,1998,177,311.0,53.0,94.0,21.0,1.0,12.0,38.0,10.0,7.0,28.0,51.0,0.0,4.0,6.0,4.0,5.0
cabremi01,2015,1058,3948.0,695.0,1309.0,273.0,4.0,233.0,795.0,20.0,9.0,558.0,682.0,129.0,25.0,0.0,35.0,150.0
rossco01,2015,741,2506.0,319.0,657.0,149.0,6.0,84.0,344.0,24.0,11.0,205.0,568.0,13.0,25.0,2.0,19.0,61.0
choosh01,2015,666,2490.0,384.0,675.0,139.0,11.0,80.0,279.0,60.0,29.0,355.0,639.0,12.0,73.0,5.0,15.0,36.0
hosleti01,1981,108,178.0,12.0,33.0,4.0,0.0,3.0,22.0,0.0,0.0,27.0,36.0,0.0,2.0,0.0,1.0,2.0
lemasjo01,1987,572,1863.0,196.0,416.0,52.0,5.0,13.0,129.0,73.0,37.0,153.0,344.0,27.0,3.0,27.0,11.0,33.0
figgich01,2014,620,2184.0,298.0,561.0,84.0,13.0,10.0,138.0,137.0,53.0,291.0,413.0,4.0,8.0,37.0,14.0,43.0
sundbji01,1989,1087,3267.0,333.0,794.0,131.0,18.0,66.0,331.0,8.0,21.0,381.0,566.0,20.0,8.0,51.0,20.0,69.0
thondi01,1993,928,2899.0,288.0,743.0,113.0,20.0,48.0,293.0,83.0,32.0,233.0,482.0,38.0,4.0,15.0,24.0,50.0
mackape01,1981,198,553.0,54.0,138.0,25.0,1.0,9.0,55.0,7.0,4.0,22.0,76.0,4.0,1.0,10.0,3.0,11.0
rileser01,1993,241,485.0,50.0,103.0,17.0,4.0,11.0,56.0,5.0,5.0,53.0,93.0,6.0,3.0,6.0,8.0,11.0
alicelu01,2002,992,2979.0,450.0,789.0,148.0,35.0,41.0,320.0,67.0,42.0,393.0,479.0,18.0,38.0,42.0,32.0,48.0
bergmda01,1992,1130,2379.0,280.0,620.0,89.0,14.0,53.0,271.0,16.0,14.0,329.0,298.0,25.0,7.0,17.0,24.0,49.0
cruzde01,2005,380,1205.0,135.0,322.0,65.0,5.0,26.0,140.0,2.0,6.0,41.0,115.0,8.0,6.0,18.0,8.0,29.0
lansimi01,2001,280,1001.0,141.0,254.0,50.0,6.0,23.0,109.0,13.0,5.0,67.0,147.0,3.0,2.0,8.0,7.0,30.0
valenja01,2008,490,1116.0,120.0,289.0,63.0,3.0,37.0,164.0,0.0,0.0,98.0,185.0,11.0,3.0,0.0,11.0,30.0
officro01,1983,417,1018.0,115.0,256.0,41.0,7.0,17.0,108.0,16.0,13.0,89.0,131.0,5.0,8.0,8.0,8.0,20.0
biggicr01,2007,2050,7986.0,1440.0,2261.0,521.0,38.0,240.0,919.0,290.0,71.0,827.0,1322.0,38.0,257.0,71.0,65.0,114.0
merlolo01,2006,85,214.0,27.0,59.0,13.0,1.0,4.0,30.0,2.0,2.0,17.0,48.0,1.0,3.0,6.0,4.0,10.0
bryest01,1978,247,614.0,76.0,155.0,32.0,3.0,10.0,60.0,4.0,3.0,40.0,80.0,1.0,2.0,11.0,6.0,14.0
lambmi01,2010,381,977.0,139.0,272.0,49.0,9.0,24.0,121.0,2.0,5.0,90.0,139.0,15.0,3.0,1.0,15.0,18.0
loretma01,2009,1118,3817.0,482.0,1131.0,202.0,11.0,51.0,405.0,26.0,18.0,359.0,379.0,14.0,50.0,27.0,43.0,97.0
madlobi01,1987,1123,4056.0,548.0,1184.0,203.0,14.0,104.0,563.0,107.0,48.0,367.0,329.0,68.0,39.0,19.0,50.0,112.0
deerro01,1996,531,1797.0,262.0,376.0,69.0,5.0,109.0,261.0,12.0,10.0,276.0,652.0,9.0,12.0,0.0,9.0,18.0
neaglde01,2003,193,321.0,21.0,58.0,13.0,0.0,3.0,25.0,0.0,0.0,13.0,92.0,0.0,1.0,45.0,1.0,5.0
ojedaau01,2010,324,687.0,87.0,167.0,31.0,7.0,2.0,50.0,4.0,2.0,81.0,73.0,8.0,16.0,15.0,6.0,14.0
gonzaad01,2015,950,3595.0,498.0,1068.0,231.0,4.0,153.0,632.0,5.0,2.0,374.0,660.0,85.0,22.0,2.0,41.0,99.0
murphda07,2015,550,1670.0,194.0,446.0,98.0,6.0,46.0,214.0,13.0,14.0,147.0,243.0,12.0,8.0,2.0,17.0,30.0
carrema01,1996,365,1080.0,139.0,317.0,71.0,4.0,38.0,183.0,4.0,5.0,76.0,115.0,5.0,13.0,0.0,12.0,26.0
kotsama01,2013,1174,3825.0,420.0,1034.0,217.0,18.0,69.0,422.0,35.0,30.0,338.0,446.0,28.0,7.0,15.0,25.0,85.0
haselbi01,2003,414,1202.0,130.0,321.0,73.0,1.0,36.0,160.0,6.0,6.0,81.0,228.0,7.0,7.0,3.0,5.0,39.0
hernara02,2013,820,2827.0,294.0,759.0,144.0,7.0,91.0,431.0,5.0,4.0,226.0,403.0,16.0,38.0,11.0,28.0,81.0
renteed01,2011,1314,4937.0,723.0,1432.0,292.0,15.0,91.0,613.0,130.0,44.0,437.0,696.0,33.0,15.0,47.0,43.0,149.0
cansejo01,2001,1188,4413.0,761.0,1162.0,216.0,7.0,297.0,882.0,104.0,48.0,614.0,1224.0,39.0,57.0,0.0,46.0,121.0
melvibo01,1994,208,507.0,34.0,125.0,22.0,0.0,5.0,56.0,0.0,0.0,24.0,110.0,2.0,1.0,5.0,10.0,12.0
grievbe01,2005,201,435.0,59.0,108.0,24.0,0.0,12.0,53.0,0.0,0.0,76.0,118.0,7.0,8.0,0.0,5.0,7.0
